label,original_text,attacked_text
1,"despite its title , punch-drunk love is never heavy-handed . ","('despite its tle , punch-dru ve is eve eavyhanded .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
1,"entertains by providing good , lively company . ","('entertains by povding gd , livy ompan .', {'total_alterations': 8, 'delete': 8, 'replace': 0, 'insert': 0})"
0,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","(""a when u r takng but a slastck comy , ta ' a pretty b rolem ."", {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
0,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,"('o ealy b s much a distatful : w need kidnapping susese rama igt now ie we need oomsda thrillers .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
0,nervous breakdowns are not entertaining . ,"('nerou beakowns a t entrtainng .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
0,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","('ile it s genuney cool t er chaacter tk bou rly rap reods ( sugar il ag , t. ) , the consat reerening f i-hop acaa n alinte ev t savvis audiences .', {'total_alterations': 43, 'delete': 43, 'replace': 0, 'insert': 0})"
0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","('i last ove w peticlly roatic d full o indible iage , but h ltet a notin gin r t .', {'total_alterations': 30, 'delete': 30, 'replace': 0, 'insert': 0})"
0,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","('desie l eviden t e conrry , ts luker h smeho managed to po s a actual eture vie , h ki ht chges ul admission n ts hyd o tv n pports t ame sll children and ostensible adlt .', {'total_alterations': 55, 'delete': 55, 'replace': 0, 'insert': 0})"
1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,"('frenadilo s rk n oting images have a y f plig it ur subconscious like the nihmare you h a ek g ht wo t g wa .', {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","('es sharp humor and insight it man nate o xaine class nflict , adolescent yearin , t oot of friendship d exua ietity .', {'total_alterations': 25, 'delete': 25, 'replace': 0, 'insert': 0})"
0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,"('s unreitingly afu th labing t a o probably constitutes cruelty t cnine .', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","(""f t mo ar , dircto ane-sopie birot ' irs fetre s a sensitive , extraordinail well-acted drm ."", {'total_alterations': 22, 'delete': 22, 'replace': 0, 'insert': 0})"
1,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","(""noter one f ose esrgen ovedoe oves lk `` dine seres o the y y sisterhood , '' expt ta e writing , atin a chaactr development are a lot better ."", {'total_alterations': 32, 'delete': 32, 'replace': 0, 'insert': 0})"
1,"instead , he shows them the respect they are due . ","('isted , e shw them e resec he a e .', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
0,it has all the excitement of eating oatmeal . ,"('t a l h xcitemnt of eain oaeal .', {'total_alterations': 13, 'delete': 13, 'replace': 0, 'insert': 0})"
0,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,"('i n ak infatle hur ... u this s e so of nfanile at mae you wner but changing t diretr a wrie s daper .', {'total_alterations': 36, 'delete': 36, 'replace': 0, 'insert': 0})"
1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","('t be renge y ut b ling well because is fm , nlke other dms daptatios , s r or likee to a easure than a lengthy jail senece .', {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","('ase om inr tnkerin , hs s the se movie u probal lod i 19 , except th i looks ve better .', {'total_alterations': 27, 'delete': 27, 'replace': 0, 'insert': 0})"
1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","('r oe iminative and ambtiou th e tvial , ashin faures nickelodeon h made fr its the animte v eres .', {'total_alterations': 29, 'delete': 29, 'replace': 0, 'insert': 0})"
1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","('pcio s brllint s the sleep-eprved omer , h ncrasing weaines s much extential a i i ysical .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","('t s o o those asebal icures wer h he s soi , h wi i patient , the ds are as cute a l getut and t ds aaint succs e lo enug o intimidt , u short enough o me a dream ee possible .', {'total_alterations': 54, 'delete': 54, 'replace': 0, 'insert': 0})"
0,there 's not enough here to justify the almost two hours . ,"('there s not eogh he o jstif e alot two hor .', {'total_alterations': 14, 'delete': 14, 'replace': 0, 'insert': 0})"
1,"fun , flip and terribly hip bit of cinematic entertainment . ","('fun , flip and terrbl i t of ciemaic enertinment .', {'total_alterations': 10, 'delete': 10, 'replace': 0, 'insert': 0})"
0,more whiny downer than corruscating commentary . ,"('mr hny wner tn coruscaing commnary .', {'total_alterations': 12, 'delete': 12, 'replace': 0, 'insert': 0})"
1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","('a the o lad , ltha d igs a charming and ve chemistry ot s iends a over .', {'total_alterations': 24, 'delete': 24, 'replace': 0, 'insert': 0})"
0,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,"('t im mas a fatal mistake : it ks u o ca bot a yog man whose oy apparent vrtu s th he is t quite s unpleaan a sm f the eopl in his life .', {'total_alterations': 34, 'delete': 34, 'replace': 0, 'insert': 0})"
1,"a smart , witty follow-up . ","('a mar , wtt folow-u .', {'total_alterations': 6, 'delete': 6, 'replace': 0, 'insert': 0})"
0,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","('wt vitualy no interesting elements for a audece t ous on , clsea all i a tripleespreso durance callene .', {'total_alterations': 21, 'delete': 21, 'replace': 0, 'insert': 0})"
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","(""whthe writer-diretr ne fonane ' im is a gst story , a account o a nevos brekdow , a tr wn emor ae , l three o none f t above , i i s sedcive as i s auntig ."", {'total_alterations': 42, 'delete': 42, 'replace': 0, 'insert': 0})"
1,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,"('q s reflection f artis and t ve o ciea-and-self sugest nothi le tn a e oie that deserves to e considered s a possible uccssor o t best european directr .', {'total_alterations': 33, 'delete': 33, 'replace': 0, 'insert': 0})"
1,jones ... does offer a brutal form of charisma . ,"('ons . ds fer a butl fr o chrism .', {'total_alterations': 15, 'delete': 15, 'replace': 0, 'insert': 0})"
0,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","('i a fort , i suspe , t t offe y appearn ethr o serious or too lightharte , it fends by us bng wishy-wah .', {'total_alterations': 28, 'delete': 28, 'replace': 0, 'insert': 0})"
