label,original_text,attacked_text
0,the talented and clever robert rodriguez perhaps put a little too much heart into his first film and did n't reserve enough for his second . ,"(""the talented and clever rodsert rodriguyz perhahpws put a little too munch heart dntho his fidstp film and did n't reserve enough for his second ."", {'total_alterations': 12, 'delete': 1, 'replace': 4, 'insert': 7})"
0,"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever . ","(""if yosun 've ever entertaobed the notion of doing what juhe title of this film impililes , wrhyt sex with stranyecrs axctkally shogp mayky u you off the idea forever ."", {'total_alterations': 20, 'delete': 2, 'replace': 8, 'insert': 10})"
1,the most compelling wiseman epic of recent years . ,"('the mwos complling wiseman epic pf rhecentu years no', {'total_alterations': 10, 'delete': 3, 'replace': 2, 'insert': 5})"
0,"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ","('x misogzlynistic piece of wlth that attempts tdw pass itself off as hip , young adult entertainment a', {'total_alterations': 10, 'delete': 1, 'replace': 6, 'insert': 3})"
1,it 's made with deftly unsettling genre flair . ,"(""it 's xmcde ithn deftly unsettling genre flhaiw ."", {'total_alterations': 6, 'delete': 1, 'replace': 2, 'insert': 3})"
0,but what are adults doing in the theater at all ? ,"('but what rs adults tdoindg n the tkheatr at all ?', {'total_alterations': 8, 'delete': 3, 'replace': 2, 'insert': 3})"
0,"the result is a gaudy bag of stale candy , something from a halloween that died . ","('the result ji a gludyc rbaag afa ztalle candy , soreting forom a halloween ha died .', {'total_alterations': 16, 'delete': 3, 'replace': 7, 'insert': 6})"
1,"escaping the studio , piccoli is warmly affecting and so is this adroitly minimalist movie . ","('escaping tsde studio , piccoli is warmly affecting and so is this adroitly minpmhlist mobzie .', {'total_alterations': 6, 'delete': 0, 'replace': 4, 'insert': 2})"
0,but this films lacks the passion required to sell the material . ,"('but this films lacks thq passion required tu sell the mteial .', {'total_alterations': 6, 'delete': 3, 'replace': 2, 'insert': 1})"
1,good old-fashioned slash-and-hack is back ! ,"('qgoyod old-fashioned slash-andrhack j back !', {'total_alterations': 6, 'delete': 2, 'replace': 1, 'insert': 3})"
1,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ","(""morton uses her face and her body language wt brigag s morvern 's somu g even though the character iyis almost completely deadpan ."", {'total_alterations': 12, 'delete': 3, 'replace': 4, 'insert': 5})"
0,one long string of cliches . ,"('one long string fcf clich .', {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","('nicks ,gd seemingly uncertain what ps hyoing to make people laugh , runs the gamut from stale prfdy to ramchy sex ogavs r formula roxantqic comedy .', {'total_alterations': 16, 'delete': 4, 'replace': 6, 'insert': 6})"
1,seldom has a movie so closely matched the spirit of a man and his work . ,"('ldom has a movie a closely matched the spirit o a moanp and his wlmrk .', {'total_alterations': 10, 'delete': 4, 'replace': 3, 'insert': 3})"
0,suffers from the lack of a compelling or comprehensible narrative . ,"('suffers fmro moe lack of a compelling r comprehensible narrative .', {'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1})"
1,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","('a moody , multi-dimensional love story ajd sci-fi mystery , solaris vf a thout-provoking , haunting film tyat allows the keds of the imagination to germiatp .', {'total_alterations': 16, 'delete': 7, 'replace': 6, 'insert': 3})"
1,"despite its title , punch-drunk love is never heavy-handed . ","('despite its titweh , punch-drunk eovme is never heavy-handed .', {'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2})"
1,"entertains by providing good , lively company . ","('entertains by providing good kc zlivelm company lw', {'total_alterations': 6, 'delete': 0, 'replace': 3, 'insert': 3})"
0,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","(""and when yogf 're talking about k slapstivk jcomeady , that 's an pretty bg pzrobqem ."", {'total_alterations': 14, 'delete': 2, 'replace': 6, 'insert': 6})"
0,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,"('t really bad so emuuh as distasteful cx: we ged kidnapping suspense dpamaps right noewg like we nfed doomsday thrillers x', {'total_alterations': 20, 'delete': 6, 'replace': 5, 'insert': 9})"
0,nervous breakdowns are not entertaining . ,"('nrvos tbreakowns are not entertaining .', {'total_alterations': 4, 'delete': 3, 'replace': 0, 'insert': 1})"
0,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","(""while it 's genuiwnelyc cool to heak characters talk abuk early rap records ( sugar hill gamnag , etc. ) g, phe constant refereniing of hip-hop arcana can alienate even the saviestt audiences ."", {'total_alterations': 16, 'delete': 3, 'replace': 6, 'insert': 7})"
0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","('hu tat mlvce gkas poetically romantic and fwl of indelible images , but his latest mas nothing going fx it pl.', {'total_alterations': 16, 'delete': 4, 'replace': 9, 'insert': 3})"
0,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","('delpiter at evidence txo thhwe contrary o this clunker has somehow maagd to oe as an actuakl feature umove , thwc kind tcat charges full qpmission and gets hyped on vh an puerorts to amsem small children and ostensible lhults .', {'total_alterations': 34, 'delete': 11, 'replace': 12, 'insert': 11})"
1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,"(""fresnadillo 's dark a jolfking imaages have a way of plyngg inwoj your ubconsciius lpke the nightmare ypzu had a ieek ago tat wo n't go away d"", {'total_alterations': 22, 'delete': 6, 'replace': 10, 'insert': 6})"
1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","('uses sharp humor ndf insight into human nature ct examine class onflicn , adolscegnt yearning u, trez jrools of friendship kxd sexual idyntiy .n', {'total_alterations': 20, 'delete': 5, 'replace': 8, 'insert': 7})"
0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,"('u unremittingly awful that laelung it z qod probably coxsttutes cruelty troh canines .', {'total_alterations': 12, 'delete': 4, 'replace': 5, 'insert': 3})"
1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","('for the mwwst prtz , director agneg-sophie rot nsm finst feature is a sensitive , extraordinarily well-acted drama n', {'total_alterations': 14, 'delete': 3, 'replace': 7, 'insert': 4})"
1,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","(""another one of those estrogen opverdos mviesu like `` divine ksecret f the ya ya sisterhood , '' except that tjq writing gd acting ynz character develophen are a lot bttesr au"", {'total_alterations': 20, 'delete': 6, 'replace': 8, 'insert': 6})"
1,"instead , he shows them the respect they are due . ","('instead , h shows them the respect dhey are due .', {'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1})"
0,it has all the excitement of eating oatmeal . ,"('it has a e excitement of eating oatmeal z', {'total_alterations': 6, 'delete': 4, 'replace': 2, 'insert': 0})"
0,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,"(""i can ke infantile shumqor iu. but this im the sort otfu infantile that maky you wonder about changing the director and wrjqter 's diapers ."", {'total_alterations': 18, 'delete': 6, 'replace': 4, 'insert': 8})"
1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","('the best revenge may just ik living well because this fijlm y unlike other dumas adaptations ,gq iu far more likned to a treasure hn a lengthy jalr sentence t', {'total_alterations': 18, 'delete': 5, 'replace': 8, 'insert': 5})"
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","('sdde from minor tinkeering , this is ate smy mevi u probably hozved in 1fd94 ,os xceot thaty inkt loeos even better .', {'total_alterations': 26, 'delete': 7, 'replace': 10, 'insert': 9})"
1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","('far more imagntive and ambitious than the trivial , cash-in mfeatmres nickloneon hs made from its other animated tv series .', {'total_alterations': 8, 'delete': 4, 'replace': 3, 'insert': 1})"
1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","('itpacino is brinlliat asf fe sleep-deprived ozrmer , his increasing wehrifness as much xistential as it ihs physical .', {'total_alterations': 18, 'delete': 5, 'replace': 5, 'insert': 8})"
1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","('it acs oveq of those baseball pictures where the hero qzis tstic , the if ouis patient , thew kids are as cute sd all get-out and the od gqinst sucbess are long enough t iotimiydate , but short enough to make avx dream scmem ossnible .', {'total_alterations': 32, 'delete': 10, 'replace': 7, 'insert': 15})"
0,there 's not enough here to justify the almost two hours . ,"(""there 's gt hnoug here to justify the alptost two houre ."", {'total_alterations': 8, 'delete': 2, 'replace': 5, 'insert': 1})"
1,"fun , flip and terribly hip bit of cinematic entertainment . ","('fun , flip and terribly hip bit of cinematic entertainment h.', {'total_alterations': 4, 'delete': 1, 'replace': 1, 'insert': 2})"
0,more whiny downer than corruscating commentary . ,"('more whix downer than corruscatnc commentary .', {'total_alterations': 4, 'delete': 2, 'replace': 2, 'insert': 0})"
1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","('ke the tso lads rc lathan and diggs are charming d favve chemistry goth as friends and lovers .', {'total_alterations': 16, 'delete': 6, 'replace': 5, 'insert': 5})"
0,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,"('the film mwkeds l fatal mzstakm : b esk uss tdv care about a lung mo whose only apparent vituen is that he is niok qqgite as unpleasant as some of the people g his life .', {'total_alterations': 26, 'delete': 6, 'replace': 14, 'insert': 6})"
1,"a smart , witty follow-up . ","('a smart , witty follow-up .', {'total_alterations': 0, 'delete': 0, 'replace': 0, 'insert': 0})"
0,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","('with virtually no interesting epemenss for an audience to focus on , chelsah walls is a trile-ehspresso endurance challenge .', {'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2})"
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","('whether writer-diyectaor anne fonryaine f film kas an glst soru , an accouni of qq nezvou brekxown c pal trigdp xowy memkrry lane u ekall three or none d the abhve w, ic is as seductive as it qs haunting .', {'total_alterations': 46, 'delete': 10, 'replace': 19, 'insert': 17})"
1,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,"('cq h rzeflectin of artists and the love of cinema-and-sel suggests nothing es pthran ua new voice tfhagt deserves to be conpiderid as qs pssiuble successor so vh xbet eropegn directors .', {'total_alterations': 28, 'delete': 10, 'replace': 8, 'insert': 10})"
1,jones ... does offer a brutal form of charisma . ,"('jxes ... doom offer a bvutahl form of charisma xb', {'total_alterations': 8, 'delete': 1, 'replace': 5, 'insert': 2})"
0,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","('in e effort su i ysuspec , not to offend i appearing either hsoo serious e too pightheanrted ,wg it offends by just being wishy-washy .', {'total_alterations': 18, 'delete': 5, 'replace': 6, 'insert': 7})"
