label,original_text,attacked_text,status
1,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","a moody , multi-dimensional lov story and sci-fi mhystery , solajris is a thgught-provoking  haunting film that allows the seeds of the imaginatlon txo germinate .","{'total_alterations': 7, 'delete': 2, 'replace': 2, 'insert': 3}"
1,"despite its title , punch-drunk love is never heavy-handed . ","dcspite its title , punch-edrunk love is never fheavy-handed .","{'total_alterations': 3, 'delete': 0, 'replace': 1, 'insert': 2}"
1,"entertains by providing good , lively company . ","entertains by providing bood , lively company .","{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
0,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","ad when you 're talking about a slapstick comedy , that 'ls a pretty bid problem .","{'total_alterations': 3, 'delete': 1, 'replace': 1, 'insert': 1}"
0,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,not realy bd so much as distastefuhl : we need kidnapping suspense dramas right now like we nied doomsday thrilless .,"{'total_alterations': 5, 'delete': 2, 'replace': 2, 'insert': 1}"
0,nervous breakdowns are not entertaining . ,nervous breakdowns are not entertainig ,"{'total_alterations': 2, 'delete': 2, 'replace': 0, 'insert': 0}"
0,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","wuile it 's genuinely cool to her characters talk about early hap records ( sugar hill gawg l tc. )s , the constant referencing of hip-hop arcana can alienate eve the savviest audiences .","{'total_alterations': 8, 'delete': 3, 'replace': 4, 'insert': 1}"
0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","his last movie was poebically romantic and full og indelible images , but his latest hs nothing going for iv ","{'total_alterations': 5, 'delete': 2, 'replace': 3, 'insert': 0}"
0,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","despite all evikence to the contrary , this clunkerj has somehow managed to pose asz an actmual feature movie , the kind that charges full admission and gets hyped on tl and puports to amuse mvall children and ostensible adults .","{'total_alterations': 9, 'delete': 3, 'replace': 1, 'insert': 5}"
1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,fresnadillo 's dark and jolting images have an way of plying into your subconscious like th nightmare you pd a week ago that wo n't gio away .,"{'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2}"
1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","uses sharp hkmor and insignht into humqn nature to examine cylass conflict , adolescent yearning , the roots oef friendship and sexual identity .","{'total_alterations': 6, 'delete': 0, 'replace': 3, 'insert': 3}"
0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,so unremittingly awful that laeling it a dog probably constitzutes crulty to catnines .,"{'total_alterations': 4, 'delete': 2, 'replace': 0, 'insert': 2}"
1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","for the most part , director kanne-sophie biot 's first feature is a sensitnve , rxtraordinarily ell-acted drama .","{'total_alterations': 5, 'delete': 2, 'replace': 2, 'insert': 1}"
1,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","another on of those estrogen overdose movies like `` divine secrets of te ya ya sisterhood , '' excett ha the writiegl , acting and character development are a lot better .","{'total_alterations': 7, 'delete': 4, 'replace': 2, 'insert': 1}"
1,"instead , he shows them the respect they are due . ","instead , e shows them the respect they are lue .","{'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0}"
0,it has all the excitement of eating oatmeal . ,iy has all the excitement of eating oatmeal v,"{'total_alterations': 2, 'delete': 0, 'replace': 2, 'insert': 0}"
0,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,i can take bnfantile humor ... but this is the sort of infatile that makes ywou wonder about changing the director an wrier 's diapers .,"{'total_alterations': 6, 'delete': 3, 'replace': 2, 'insert': 1}"
1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","the best revenge may just be living well becauee this film , unlike qother dumas adaptations , is far moe likened to a treadure than  llngthy jail sentence .","{'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1}"
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","aside from minor tinkering , this is the same movie you probably loved in 1994 a except twat ct looks even etter b","{'total_alterations': 5, 'delete': 1, 'replace': 4, 'insert': 0}"
1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ",far mozre imaginative and ambitious than the trivial f cash-in fdatures nickelodeon has made from its ther animated tv series .,"{'total_alterations': 5, 'delete': 1, 'replace': 3, 'insert': 1}"
1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","pacino s brilliant as the sleep-dprived dormer , lhis increasing wearinss as mumch existential as it is physical .","{'total_alterations': 5, 'delete': 3, 'replace': 0, 'insert': 2}"
1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 's one of those baseball pictures where the hero  stoic , the wife is patient , the kids are as cute as vall get-out and the ods against success ae long enough to intimidate t, but short enough to mke a dream seeum possible p.","{'total_alterations': 9, 'delete': 5, 'replace': 0, 'insert': 4}"
0,there 's not enough here to justify the almost two hours . ,there 's not enough here to justify the almost two hourqs n.,"{'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2}"
1,"fun , flip and terribly hip bit of cinematic entertainment . ","fun , flip and terribly hip bit of cinematic entertainment .el","{'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2}"
0,more whiny downer than corruscating commentary . ,more whiny downer than corruscating commentapry a.,"{'total_alterations': 2, 'delete': 0, 'replace': 0, 'insert': 2}"
1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","as the two leads , lathan and diggs re charming and have chemistry both as fyrieds and lovhrs .","{'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1}"
0,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,the fil cakes a fatal mistaks : it asks us to care about a young man whose only apparent virtgue is that he is not quite as unpleasant  sobme of the people in his life .,"{'total_alterations': 7, 'delete': 3, 'replace': 2, 'insert': 2}"
1,"a smart , witty follow-up . ","a smrart , witty follow-up .","{'total_alterations': 1, 'delete': 0, 'replace': 0, 'insert': 1}"
0,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ","wirh virtually no interesting elements fox an audience to focus on , chelsea walls s a tbiple-espresso endurance challenge w","{'total_alterations': 5, 'delete': 1, 'replace': 4, 'insert': 0}"
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","rhether writer-director anned fontaine 's film is a ghost story , an accoun of a nervous breakdown , a trip down memry lane , all tree r nonqe pf the above , it is as seductive as it is haunting .","{'total_alterations': 8, 'delete': 4, 'replace': 2, 'insert': 2}"
1,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,cq 's reflection of artists and the love  cinema-and-self suggests noxthing less thn a new voice that deserves to beu considered was a posiible succoessor to the best european directors .,"{'total_alterations': 8, 'delete': 3, 'replace': 1, 'insert': 4}"
1,jones ... does offer a brutal form of charisma . ,jones ...s dows offer a brutal form of charisma .,"{'total_alterations': 2, 'delete': 0, 'replace': 1, 'insert': 1}"
0,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","in n effort , i suspect , not to offend by appearing eithe atoo serious or too lighthearted ,v it offends by just beinjg wishy-washy .","{'total_alterations': 5, 'delete': 2, 'replace': 0, 'insert': 3}"
