label,original_text,attacked_text,status
0,but this films lacks the passion required to sell the material . ,kbut wthis films lacks the passin requisid to sell the material .,"{'total_alterations': 5, 'delete': 1, 'replace': 2, 'insert': 2}"
1,good old-fashioned slash-and-hack is back ! ,good old-fashionec slash-and-hack is bafk ,"{'total_alterations': 4, 'delete': 2, 'replace': 1, 'insert': 1}"
1,"morton uses her face and her body language to bring us morvern 's soul , even though the character is almost completely deadpan . ","mortfn use her face and her boty lwnguage t brink us morvern 's oul , even thoufh te charater is almozst completely deadpan .","{'total_alterations': 11, 'delete': 5, 'replace': 5, 'insert': 1}"
0,one long string of cliches . ,one long string o clichxs .,"{'total_alterations': 2, 'delete': 1, 'replace': 1, 'insert': 0}"
0,"nicks , seemingly uncertain what 's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . ","nicks , seemingly ncertain whnat 's ghing too mike people laugh , runs he gamut fron stale parody qto raunchy fsx gagh to formula romantic comedy .","{'total_alterations': 12, 'delete': 4, 'replace': 3, 'insert': 5}"
1,seldom has a movie so closely matched the spirit of a man and his work . ,eldom hasz a movie o closely matched the suirit of n mman and his work .,"{'total_alterations': 6, 'delete': 2, 'replace': 2, 'insert': 2}"
0,suffers from the lack of a compelling or comprehensible narrative . ,suffers from the lkk os a compelling or cmprehenyible narnrative .,"{'total_alterations': 6, 'delete': 2, 'replace': 3, 'insert': 1}"
1,"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","x owdy , multi-dimensinal loje story and sci-fi mystery o solaris is  thought-provoking i haunzting film that allows the sees wof the imagination to germrinahte .","{'total_alterations': 14, 'delete': 5, 'replace': 4, 'insert': 5}"
1,"despite its title , punch-drunk love is never heavy-handed . ","deuspite its title , punchndrunk love fis nevkr heavy-handed .o","{'total_alterations': 5, 'delete': 0, 'replace': 2, 'insert': 3}"
1,"entertains by providing good , lively company . ","entertains by providing gtod , fively copany a.","{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
0,"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ",and when you 're talking abzout a lapsticgk comedy  that ' a proetty big prioblem .,"{'total_alterations': 7, 'delete': 3, 'replace': 0, 'insert': 4}"
0,not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ,not really bad so muh aas distjazteful : bwe need kidnapping suspense dramis right now lge wv need doomsday thrilers .,"{'total_alterations': 10, 'delete': 3, 'replace': 4, 'insert': 3}"
0,nervous breakdowns are not entertaining . ,nervouk breldowns are not entertacining .,"{'total_alterations': 4, 'delete': 1, 'replace': 2, 'insert': 1}"
0,"while it 's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc. ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . ","while it f genuinely cool to kear characters txl abub early rap rcords ( sugar hitl ganf , etc. )e ,y the constant refeirencing of hip-howp arcana cacn alienate even the savviest audieoces .","{'total_alterations': 16, 'delete': 4, 'replace': 7, 'insert': 5}"
0,"his last movie was poetically romantic and full of indelible images , but his latest has nothing going for it . ","hif last movie was petically romatidc afnd full of indelible images , but hyis latest hs notshing goidg for it .","{'total_alterations': 9, 'delete': 3, 'replace': 2, 'insert': 4}"
0,"despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . ","espite all evidence to thm cohtrary , this clunker h somjhow managed to pose as an actual feature ovied , the kind that chaoges fulc akmssion and gevtfs hyped on tt anad purports to amuse small hildren and otensible adxults .","{'total_alterations': 19, 'delete': 7, 'replace': 7, 'insert': 5}"
1,fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,fresnadillo 's dark add jolting images have p waa zf plying into your bbconscious lile he nightmavc ou had a week aqgo that wo n't go away .,"{'total_alterations': 12, 'delete': 3, 'replace': 8, 'insert': 1}"
1,"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ",uses sharp humor andf insight into human nature to examine class conflict  adolkescent yearning  the roots ofo frienzdship anm sexuxal identity .v,"{'total_alterations': 12, 'delete': 3, 'replace': 2, 'insert': 7}"
0,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ,so unremittingly wfuu that labeling it ea dog probably constitutes cruelty tov janines u,"{'total_alterations': 7, 'delete': 2, 'replace': 2, 'insert': 3}"
1,"for the most part , director anne-sophie birot 's first feature is a sensitive , extraordinarily well-acted drama . ","or tse most part , director anne-sophie birot 's first featue is h sensitixve a extraordinarily well-acted pdrama b","{'total_alterations': 10, 'delete': 4, 'replace': 2, 'insert': 4}"
1,"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","another one of thiose estrogen overdose movies like ` divine screts of the a yt sisterhood , '' except that tue writing a acting anzd character dpevelopment are a lt bqtterf r","{'total_alterations': 14, 'delete': 5, 'replace': 4, 'insert': 5}"
1,"instead , he shows them the respect they are due . ",instenad r he shzws them tqhe respect they are due .,"{'total_alterations': 4, 'delete': 0, 'replace': 2, 'insert': 2}"
0,it has all the excitement of eating oatmeal . ,izt has wall the excitement ofi eating odatmeal .,"{'total_alterations': 4, 'delete': 0, 'replace': 0, 'insert': 4}"
0,i can take infantile humor ... but this is the sort of infantile that makes you wonder about changing the director and writer 's diapers . ,i uan tak infanftnile hueor ... but this is the sort ef infantile that makes yof wonder about changing the director and writer ' diazpeds r,"{'total_alterations': 11, 'delete': 2, 'replace': 6, 'insert': 3}"
1,"the best revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence . ","the bsstj revynge may justc by living wel because this ifilm , unlike othqew dumas adaptations , isx far more likened to a treasure thazn oa lengthy jail sewtence .","{'total_alterations': 13, 'delete': 1, 'replace': 5, 'insert': 7}"
1,"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","aside from minor tinkering , this bis the same movie you probably lrved in 1994 , excekt qat i lookso ven better y","{'total_alterations': 9, 'delete': 3, 'replace': 4, 'insert': 2}"
1,"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . ","far moure imaginative and ambitious than the trivial , cash-i features niwkelodeon has cxmade from its yther animated tkvq series .j","{'total_alterations': 11, 'delete': 2, 'replace': 2, 'insert': 7}"
1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . ","pacino ps brilliant as twe sleepd-deprived xovmer , his increasing weariness as much existntial s ift ii physical o","{'total_alterations': 10, 'delete': 2, 'replace': 6, 'insert': 2}"
1,"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ","it 'r one of those baseball pictures whjre tye hero is stoic , th wife is patient w ehe kids ar as ute as all vet-out asd the oxdps against success ar long enough to intimidate  bjt short enough to ake h dream seem possible y.","{'total_alterations': 18, 'delete': 6, 'replace': 10, 'insert': 2}"
0,there 's not enough here to justify the almost two hours . ,therge 's not enousgh hwere to justify dhe almost two haours .,"{'total_alterations': 5, 'delete': 0, 'replace': 1, 'insert': 4}"
1,"fun , flip and terribly hip bit of cinematic entertainment . ","kun , flip and terribly hip it of cineatic entertainenr .","{'total_alterations': 5, 'delete': 3, 'replace': 2, 'insert': 0}"
0,more whiny downer than corruscating commentary . ,ore hin downer than coruscating commentary .,"{'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0}"
1,"as the two leads , lathan and diggs are charming and have chemistry both as friends and lovers . ","as the two las , ahan and diggs are charmeng and have chemistry bomth ps friends and lovers ","{'total_alterations': 8, 'delete': 5, 'replace': 2, 'insert': 1}"
0,the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ,the falm makes ai fatal mistake : it asks us toc care about b young mrn wholse hnly apaarent virtue is that he zs not quite as unpleasant a some of the pople in his ljfe u,"{'total_alterations': 13, 'delete': 2, 'replace': 8, 'insert': 3}"
1,"a smart , witty follow-up . ",a smnart  witty follow-up .,"{'total_alterations': 2, 'delete': 1, 'replace': 0, 'insert': 1}"
0,"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge . ",with virtually nv interetting tlements fow aa audiekce to focus oi d chelsea walls is z triple-espresso endurance challenge .,"{'total_alterations': 11, 'delete': 1, 'replace': 9, 'insert': 1}"
1,"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ","hether writer-dvirector anne fontanine s fizlm is a ghost story , n account of  nervous breakdown ,g a trip down memory lane  all three or none of ohe above , vt igs as nseductive ass it s haunting s","{'total_alterations': 16, 'delete': 6, 'replace': 3, 'insert': 7}"
1,cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,cq ss rzflection ofz artists and the ove of cinema-and-self suggests nothing xess than c nwt voice that deserves o be condsidered as a possible successor t the bess european direcors x,"{'total_alterations': 16, 'delete': 7, 'replace': 4, 'insert': 5}"
1,jones ... does offer a brutal form of charisma . ,jons .. doe offer a brutal form of charisa .,"{'total_alterations': 4, 'delete': 4, 'replace': 0, 'insert': 0}"
0,"in an effort , i suspect , not to offend by appearing either too serious or too lighthearted , it offends by just being wishy-washy . ","in a effort  l suspec , onot to offend by appearing eittr too serigus or too lighthearted s, t offends by just being wishy-washy .","{'total_alterations': 11, 'delete': 5, 'replace': 4, 'insert': 2}"
